author_no_yes_correct,author_no_yes_pred,best_ensemble_correct,best_ensemble_pred,bounds_keyword_count,char_len,cwe,error_handling_keyword_count,idx,lifecycle_keyword_count,line_count,memory_api_count,null_keyword_count,old_rag_correct,old_rag_pred,patch_contrast_correct,patch_contrast_pred,positive_weighted_rag_correct,positive_weighted_rag_pred,project,retrieval_pos_neg_margin_max,retrieval_top1_score,target,token_len_approx,yes_only_correct,yes_only_pred,zero_shot_correct,zero_shot_pred,base_pred_column,base_pred,repair_verifier_available,repair_verifier_pred,repair_present,repair_type,repair_confidence,repair_evidence,repair_reason,repair_override,repair_applied_pred,repair_applied_correct
0,1,0,1,0,720,CWE-787,1,455356,0,27,0,0,0,1,0,1,0,1,bash,0.006367862224578857,0.947342038154602,0,167,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,Target function contains '#if HAVE_DECL_SETRESUID ... setresuid ... #else ... setuid ... #endif' and '#if HAVE_DECL_SETRESGID ... setresgid ... #else ... setgid ... #endif',The target function already contains the exact conditional compilation guards and API replacements (setresuid/setresgid) introduced by the historical patch to protect the privilege-dropping operations.,1,0,1
0,1,0,1,21,1913,CWE-119,6,457772,0,50,1,1,0,1,0,1,0,1,icecast-server,0.005875587463378906,0.9242650270462036,0,387,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard|bounds_or_shape_check|error_handling,high,"Target function contains all three repaired guards: 'url->auth_header && len >= url->auth_header_len', 'url->timelimit_header && len > url->timelimit_header_len', and 'len > 24' for the message header, along with the CRLF validation checks and bounded memcpy logic.","The target function already incorporates all the bounds checks, null-pointer guards, and error handling added by the historical patch, fully protecting the same risky operations.",1,0,1
0,1,0,1,0,334,CWE-703,8,459029,0,15,0,2,0,1,1,0,1,0,varnish-cache,-0.00030344724655151367,0.9350684285163879,0,111,0,1,1,0,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,3,5631,CWE-416,71,459107,1,233,3,10,0,1,0,1,1,0,linux,0.007413268089294434,0.9575740694999695,0,1327,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,21,17024,CWE-416,47,459400,3,696,4,14,0,1,0,1,1,0,vim,0.010997653007507324,0.9342244863510132,0,3526,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,1,540,CWE-787,8,459524,0,23,0,0,0,1,0,1,0,1,linux,0.007743716239929199,0.9437618255615234,0,116,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,u64 elem_size = sizeof(struct stack_map_bucket) + (u64)smap->map.value_size;,"The target function already contains the exact type promotion fix from the historical patch, preventing the integer overflow that would lead to the out-of-bounds write.",1,0,1
0,1,0,1,2,792,CWE-191,1,462278,1,31,0,0,0,1,0,1,0,1,pjproject,-0.0009522438049316406,0.9575019478797913,0,180,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,if (value.slen < 0) value.slen = 0;,"The target function contains the exact guard added in the historical patch to prevent a negative slen value, thus the vulnerability repair is already present.",1,0,1
1,0,0,1,5,536,CWE-787,3,462316,0,15,1,1,0,1,0,1,1,0,ghostpdl,-0.001347959041595459,0.9533783793449402,0,124,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,3,3878,CWE-476,17,462395,0,140,0,7,0,1,0,1,0,1,php-src,-0.0008886456489562988,0.9792101979255676,0,986,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,if (new_str) { Z_STRVAL_P(ent1->data) = new_str; Z_STRLEN_P(ent1->data) = new_len; } else { ZVAL_EMPTY_STRING(ent1->data); },"The target function already contains the exact NULL guard and fallback logic from the historical patch, protecting the same base64 decode operation against NULL dereferences.",1,0,1
0,1,0,1,9,4889,CWE-190,5,462409,0,134,2,0,0,1,0,1,0,1,rsyslog,0.0014195442199707031,0.9472366571426392,0,1099,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,if(pThis->iOctetsRemain <= 200000000) { pThis->iOctetsRemain = pThis->iOctetsRemain * 10 + c - '0'; } else { ... pThis->eFraming = TCP_FRAMING_OCTET_STUFFING; pThis->inputState = eInMsg; },"The target function already contains the exact overflow guard (iOctetsRemain <= 200000000) and the associated error handling/state reset logic from the historical patch, fully protecting the same risky multiplication operation.",1,0,1
0,1,0,1,0,2647,CWE-416,37,462511,2,111,1,17,1,0,0,1,1,0,vim,0.00019884109497070312,0.9466654062271118,0,579,0,1,1,0,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,1,1406,CWE-787,4,462566,0,36,0,1,0,1,0,1,0,1,newsbeuter,0.0017895102500915527,0.93354332447052,0,316,0,1,0,1,best_ensemble_pred,1,1,0,True,api_replacement,high,"std::string cmdline = strprintf::fmt(""%s '%s' '%s' '%s' '%s'"", bookmark_cmd, utils::replace_all(url,""'"", ""%27""), utils::replace_all(title,""'"", ""%27""), utils::replace_all(description,""'"", ""%27""), utils::replace_all(feed_title,""'"", ""%27""));",The target function already applies the fix by using utils::replace_all with single-quote escaping for all arguments instead of the vulnerable quote_empty(stfl::quote(...)) pattern.,1,0,1
1,0,1,0,3,322,CWE-835,0,463051,0,11,0,0,0,1,1,0,1,0,qemu,0.00013583898544311523,0.9544636011123657,0,66,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
0,1,0,1,11,3416,CWE-732,15,463134,1,106,2,3,1,0,1,0,1,0,cyrus-imapd,0.00784599781036377,0.9543605446815491,0,720,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,0,2008,CWE-476,6,463476,0,91,0,2,0,1,0,1,0,1,linux,0.0036249160766601562,0.943444013595581,0,404,0,1,0,1,best_ensemble_pred,1,1,0,True,state_or_lifetime_repair,high,"if (ax25_dev) { del_timer_sync(&ax25->timer); del_timer_sync(&ax25->t1timer); del_timer_sync(&ax25->t2timer); del_timer_sync(&ax25->t3timer); del_timer_sync(&ax25->idletimer); dev_put_track(ax25_dev->dev, &ax25_dev->dev_tracker); ax25_dev_put(ax25_dev); }","The target function already contains the exact del_timer_sync calls added by the historical patch, guarding the same risky operation path before dev_put_track and ax25_dev_put.",1,0,1
0,1,0,1,2,2059,CWE-125,1,464942,0,84,0,0,0,1,0,1,0,1,php-src,0.003255128860473633,0.9466711282730103,0,652,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,"if (w <= 0 && is_in_cp950_pua(c1, c))","The target function already contains the exact repaired condition using the is_in_cp950_pua guard, replacing the vulnerable inline bounds check.",1,0,1
0,1,0,1,0,369,CWE-416,0,465854,0,16,1,0,0,1,0,1,0,1,linux,-0.0014605522155761719,0.9453005790710449,0,74,0,1,0,1,best_ensemble_pred,1,1,0,True,state_or_lifetime_repair,high,nci_unregister_device(ndev); is called before the fw_download_in_progress check and nci_free_device(ndev);,"The target function already contains the fix by calling nci_unregister_device(ndev) before accessing priv->ndev->nfc_dev, preventing the use-after-free that occurred in the vulnerable version where it was called after nci_free_device.",1,0,1
1,0,0,1,0,3727,CWE-754,14,468349,1,113,0,3,0,1,1,0,1,0,glib,0.004388570785522461,0.9401930570602417,0,594,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,16,6730,CWE-787,10,471902,3,248,1,3,0,1,1,0,0,1,vim,0.0052220821380615234,0.9512767195701599,0,1625,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,3,2262,CWE-416,21,472123,1,86,0,3,1,0,1,0,1,0,linux,-6.622076034545898e-05,0.9527409672737122,0,540,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,1,0,2,576,CWE-119,4,474434,0,21,0,1,1,0,1,0,1,0,libtpms,0.0,0.9353666305541992,0,120,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
0,1,0,1,1,836,CWE-787,4,474462,0,36,0,0,0,1,0,1,0,1,libvncserver,-0.004425942897796631,0.9449840784072876,0,255,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,"if (hdr.nSubrects > RFB_BUFFER_SIZE / (4 + (BPP / 8)) || !ReadFromRFBServer(client, client->buffer, hdr.nSubrects * (4 + (BPP / 8))))","The target function already contains the exact patched bounds check that prevents the integer overflow, replacing the vulnerable multiplication-based check with the division-based guard.",1,0,1
0,1,0,1,2,2382,CWE-125,7,475987,2,81,2,0,0,1,1,0,0,1,chafa,0.004796385765075684,0.9562021493911743,0,507,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,18,11424,CWE-476,31,476103,1,425,3,4,0,1,1,0,0,1,linux,0.006694197654724121,0.9558824300765991,0,2591,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,11,1682,CWE-20,9,477273,0,60,3,1,0,1,0,1,0,1,linux,0.004677712917327881,0.9573958516120911,0,442,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,if (unlikely(size < sizeof(struct tipc_aead_key) + TIPC_AEAD_KEYLEN_MIN)) ... goto exit; and if (unlikely(size != keylen + sizeof(struct tipc_aead_key) || keylen > TIPC_AEAD_KEY_SIZE_MAX)) ... goto exit;,"The target function contains the exact bounds and shape checks added by the patch, validating the size and keylen before the lock is acquired and preventing the vulnerable-side behavior.",1,0,1
0,1,0,1,19,2596,CWE-787,19,477380,1,68,1,7,0,1,0,1,0,1,radare2,0.0005820393562316895,0.9409254193305969,0,502,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,"if (buf_offset + offset + 8 > sz) { eprintf (""Invalid amount of inner classes\n""); return NULL; }","The target function contains both the early bounds check added by the patch and the corrected condition (buf_offset + offset + 8 > sz) inside the loop, fully covering the historical repair.",1,0,1
0,1,1,0,17,7565,CWE-79,26,477800,3,224,0,1,0,1,1,0,1,0,ceph,0.006202876567840576,0.9554831385612488,0,1716,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
0,1,0,1,0,802,CWE-362,4,477803,0,31,0,0,0,1,0,1,0,1,linux,-0.0026130080223083496,0.9451128244400024,0,178,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,"mutex_lock(&pfkey_mutex); xfrm_probe_algs(); supp_skb = compose_sadb_supported(hdr, GFP_KERNEL | __GFP_ZERO); mutex_unlock(&pfkey_mutex);","The target function already contains the mutex locking and unlocking around the vulnerable operations exactly as specified in the historical patch, thus the repair is present and protects the same risky path.",1,0,1
0,1,0,1,2,2315,CWE-787,15,477811,2,79,0,0,0,1,0,1,0,1,linux,0.0,0.9502578973770142,0,565,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,if (be32_to_cpu(args.nargs) >= ARRAY_SIZE(args.args)) { rc = -EINVAL; goto fail; },"The target function already contains the exact bounds check added by the patch, which prevents the overflow of the args array and guards the same risky operation.",1,0,1
0,1,0,1,7,5230,CWE-20,21,477946,0,174,0,0,0,1,0,1,0,1,clamav-devel,-0.0005177855491638184,0.9380680322647095,0,1299,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,"if (window_posn + match_length > qtm->window_size) { cli_dbgmsg(""qtm_decompress: match ran over window wrap\n""); return qtm->error = CL_EFORMAT; }","The target function already contains the exact bounds check and error handling added by the patch, which guards the same risky match copy operation.",1,0,1
0,1,0,1,14,1227,CWE-119,4,477975,0,39,3,1,0,1,0,1,0,1,php-src,0.001622021198272705,0.9451095461845398,0,276,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,if((SIZE_MAX - add_len) < target->len || (SIZE_MAX - add_len - 1) < target->len) { return; } and if (incr) { ... } and if(newsize < (target->len + add_len + 1)) { return; },"The target function contains all the overflow guards and type changes (int to size_t) introduced in the fixed patch, fully protecting the same risky allocation and arithmetic operations.",1,0,1
0,1,0,1,3,2357,CWE-401,16,481267,0,83,0,0,1,0,1,0,1,0,linux,0.002170741558074951,0.9692442417144775,0,630,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,1,782,CWE-476,11,481787,0,33,0,4,1,0,0,1,1,0,nagioscore,-0.0006379485130310059,0.9521070718765259,0,213,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,124,49195,CWE-787,279,482533,10,1464,22,35,0,1,0,1,0,1,liblouis,0.006035268306732178,0.9367398023605347,0,10710,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function does not contain the CTO_SeqAfterExpression case at all, so the bounds check `if ((ruleChars.length + 1) > SEQPATTERNSIZE)` from the patch is entirely absent.","The vulnerable opcode handler (CTO_SeqAfterExpression) and its required bounds repair are not present in the target function, leaving the original out-of-bounds write risk unmitigated.",0,1,0
0,1,0,1,12,5690,CWE-125,18,482692,0,173,3,6,0,1,0,1,0,1,gst-plugins-good,0.00025409460067749023,0.9426119327545166,0,1094,0,1,0,1,best_ensemble_pred,1,1,1,False,state_or_lifetime_repair,high,"wrong_type:
  {
    GST_ELEMENT_ERROR (flxdec, STREAM, WRONG_TYPE, (NULL),
        (""not a flx file (type %x)"", flxh->type));
    return GST_FLOW_ERROR;
  }","The target function's 'wrong_type' error path lacks the gst_object_unref(flxdec) call that was removed in the historical fix, retaining the vulnerable-side behavior.",0,1,0
0,1,0,1,4,713,CWE-269,3,483053,2,25,0,0,0,1,1,0,0,1,linux,0.0010017156600952148,0.9385315179824829,0,152,1,0,1,0,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,1,0,4,9743,CWE-617,12,483469,24,161,0,6,1,0,1,0,1,0,mongo,0.0031029582023620605,0.9244272112846375,0,1720,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
1,0,1,0,0,545,CWE-703,0,484063,0,12,0,0,1,0,1,0,1,0,open62541,-0.0024837255477905273,0.9252428412437439,0,75,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
0,1,0,1,14,737,CWE-787,4,484732,0,21,1,0,0,1,0,1,0,1,libmobi,0.002485334873199463,0.9607822895050049,0,166,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,if ( (buf->offset < aoffset) || (buf->offset + len > buf->maxlen) ),"The target function already contains the exact bounds check added by the patch, which guards the same backward-offset operation against out-of-bounds access.",1,0,1
0,1,0,1,5,6058,CWE-835,3,486796,0,150,0,0,0,1,0,1,0,1,qemu,0.0041037797927856445,0.9557304978370667,0,957,0,1,0,1,best_ensemble_pred,1,1,0,True,api_replacement,high,"qemu_receive_packet(qemu_get_queue(s->nic), s->tx_packet, total_bytes);","The target function already uses the fixed-side API `qemu_receive_packet` instead of the vulnerable-side `gem_receive` in the loopback branch, meaning the specific patch repair is present.",1,0,1
0,1,0,1,31,82226,CWE-120,85,486837,13,1990,4,37,0,1,1,0,0,1,perl5,0.008984386920928955,0.9515604972839355,0,13594,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,1,1857,CWE-20,14,487618,0,64,1,1,0,1,0,1,0,1,linux-2.6,0.0012718439102172852,0.9434877634048462,0,390,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,if (resource == RLIMIT_CPU && new_rlim.rlim_cur == 0) { new_rlim.rlim_cur = 1; },"The target function already contains the exact guard added by the patch, which correctly converts a zero RLIMIT_CPU limit to one second before the value is stored and used.",1,0,1
0,1,0,1,2,781,CWE-189,7,488919,0,39,3,0,0,1,0,1,0,1,linux-2.6,0.0066915154457092285,0.9647294878959656,0,183,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,if (authkey->sca_keylength > optlen - sizeof(struct sctp_authkey)),"The target function already contains the exact patched guard that subtracts the header size from optlen before comparing it to sca_keylength, thereby preventing the integer underflow/buffer overread addressed by the historical fix.",1,0,1
0,1,0,1,2,397,CWE-20,2,489124,0,12,0,0,0,1,1,0,1,0,linux-2.6,-0.007460832595825195,0.9386248588562012,0,64,0,1,1,0,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,3,724,CWE-119,10,489215,0,27,0,1,0,1,0,1,0,1,linux-2.6,0.0017495155334472656,0.9532625675201416,0,164,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,"if (be16_to_cpu(tmp.thread.nodeName.length) > 255) { printk(KERN_ERR ""hfs: catalog name length corrupted
""); return -EIO; }","The target function already contains the exact bounds check added by the historical patch, guarding the same risky operation before it proceeds.",1,0,1
0,1,0,1,41,3033,CWE-20,19,489221,0,142,0,3,0,1,0,1,0,1,linux-2.6,0.003719151020050049,0.9504504203796387,0,893,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,"page = read_mapping_page(mapping, offset / PAGE_CACHE_BITS, NULL); if (IS_ERR(page)) { start = size; goto out; }","The target function already contains the IS_ERR(page) error-handling guard after all three read_mapping_page calls, exactly matching the repair introduced in the historical patch.",1,0,1
0,1,0,1,0,4781,CWE-189,6,491979,1,190,3,0,0,1,0,1,0,1,gzip,0.00741267204284668,0.9372220039367676,0,1268,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,o = posbits >> 3; e = o <= insize ? insize - o : 0;,"The target function already contains the exact bounds check from the patch, ensuring that `e` is safely computed and preventing the underflow that existed in the vulnerable version.",1,0,1
0,1,0,1,21,2383,CWE-119,10,497809,0,82,0,1,0,1,1,0,1,0,grep,-0.013738155364990234,0.9999998807907104,0,656,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,1,0,2,1552,CWE-310,0,498160,0,74,0,0,1,0,1,0,1,0,nettle,0.012684941291809082,0.9552354216575623,0,578,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
0,1,0,1,2,3339,CWE-476,9,498918,0,84,0,0,0,1,0,1,0,1,tar,0.0,1.0000001192092896,0,527,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,Both `if (!b) FATAL_ERROR(...)` inside the `COPY_BUF` macro and `if (!blk) FATAL_ERROR(...)` after `blk = find_next_block();` are present in the target function.,"The target function already contains the exact null checks added by the historical patch in both the macro expansion and the standalone block retrieval, fully guarding against the NULL dereference risk.",1,0,1
1,0,0,1,0,1670,CWE-20,17,500044,0,56,0,5,1,0,0,1,1,0,openssl,-0.006928682327270508,0.9501060843467712,0,259,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,0,2430,CWE-399,25,500663,0,90,0,8,1,0,1,0,1,0,libssh,0.003929734230041504,0.9490871429443359,0,470,1,0,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,2,3459,CWE-362,16,502735,0,100,2,3,0,1,0,1,0,1,openssl,0.0,1.0000001192092896,0,613,0,1,0,1,best_ensemble_pred,1,1,0,True,state_or_lifetime_repair,high,"if (s->session->session_id_length > 0) { ... if ((new_sess = ssl_session_dup(s->session, 0)) == 0) { ... goto f_err; } SSL_SESSION_free(s->session); s->session = new_sess; }","The target function contains the exact same session duplication and replacement block introduced by the historical patch, fully guarding the same risky operation.",1,0,1
1,0,1,0,0,654,CWE-275,2,503867,0,20,1,0,0,1,1,0,1,0,guile,-0.0028768181800842285,0.9325069189071655,0,145,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
0,1,0,1,8,4359,CWE-20,45,503985,0,110,2,22,1,0,0,1,1,0,core,0.005802273750305176,0.941413402557373,0,1063,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,12,2542,CWE-770,20,504608,0,94,0,1,0,1,0,1,0,1,libtiff,0.0,0.9422459006309509,0,558,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard|bounds_or_shape_check|api_replacement,high,"The target function contains the mapped size guard `if( isMapped(tif) && datasize > tif->tif_size ) return TIFFReadDirEntryErrIo;`, the unmapped conditional allocation `if( !isMapped(tif) && (((tif->tif_flags&TIFF_BIGTIFF) && datasize > 8) || ...)) { data = NULL; } else { data=_TIFFCheckMalloc(...); }`, and the unmapped API replacement `if( isMapped(tif) ) err=TIFFReadDirEntryData(...); else err=TIFFReadDirEntryDataAndRealloc(...);`","The target function already incorporates all three specific repairs from the historical patch (the bounds check, the conditional allocation, and the API replacement), fully protecting the same risky operations.",1,0,1
0,1,0,1,12,3470,CWE-327,25,505463,0,108,4,4,1,0,0,1,0,1,openssl,0.004158616065979004,0.9624525904655457,0,641,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,0,1902,CWE-835,6,505654,0,71,0,0,0,1,0,1,0,1,core,0.004619300365447998,0.944324791431427,0,452,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,"int nch = 1; is declared before the while loop, if (nch == 0) break; is present after the uni_utf8_get_char_n call, and if (p == parser->end || nch == 0) return 0; is present at the end of the loop.","The target function already contains all the specific repairs from the patch: the hoisted nch initialization, the early break on nch == 0, and the nch == 0 condition in the final return check.",1,0,1
1,0,0,1,8,342,CWE-125,3,506428,0,20,1,0,0,1,0,1,1,0,core,0.004462599754333496,0.9414756894111633,0,102,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
